Item #,Download date,Download cancelled,Media type,Downloaded by,Subscription,Account overage,Title,Caption,Contributor,Source,File size,Project code,Download notes,Duplicate downloads
648944056,2020-03-11T08:40:30.7932255,,Photos,klippekort gyldendal,Klippekort,,Female Rugby Players Together in a Huddle,Young teenage girls smiles as she gathers around with her team mates for a chat during their rugby game,E+,E Plus,5184 x 3456 px (43.89 x 29.26 cm) - 300 dpi - RGB,,KONTEKST Basisbok_ A.S,
1032472058,2020-03-11T08:40:30.7906336,,Photos,klippekort gyldendal,Klippekort,,Female student giving presentation in classroom,Female student giving presentation in classroom. Professor and students are looking at her. Teenage girl is standing by whiteboard.,E+,E Plus,8658 x 5775 px (73.30 x 48.90 cm) - 300 dpi - RGB,,KONTEKST Basisbok_ A.S,
656968980,2020-03-11T08:40:30.7879229,,Photos,klippekort gyldendal,Klippekort,,Students chatting on mobile phone,Students chatting on mobile phone.,E+,E Plus,6720 x 4480 px (56.90 x 37.93 cm) - 300 dpi - RGB,,KONTEKST Basisbok_ A.S,
589049708,2020-03-11T08:40:30.7854859,,Photos,klippekort gyldendal,Klippekort,,Skydiving large group formation,"",Moment,Moment RF,4522 x 2975 px (38.29 x 25.19 cm) - 300 dpi - RGB,,KONTEKST Basisbok_ A.S,
1145793421,2020-03-11T08:40:30.7830729,,Photos,klippekort gyldendal,Klippekort,,Blue Tent On Land During Winter,"",EyeEm,EyeEm,4240 x 2832 px (35.90 x 23.98 cm) - 300 dpi - RGB,,KONTEKST Basisbok_ A.S,
506914224,2020-03-11T08:40:30.780543,,Photos,klippekort gyldendal,Klippekort,,"Cross-country skiing at sunset in Oslo, Norway","Cross-country skiing in Oslo, Norway",E+,E Plus,5472 x 3064 px (46.33 x 25.94 cm) - 300 dpi - RGB,,KONTEKST Basisbok_ A.S,
500049127,2020-03-11T08:40:30.7778856,,Photos,klippekort gyldendal,Klippekort,,Teenagers taking picture together in grass,"",Tetra images,Tetra images RF,3413 x 5120 px (28.90 x 43.35 cm) - 300 dpi - RGB,,KONTEKST Basisbok_ A.S,
80716621,2020-03-11T08:40:30.7730945,,Photos,klippekort gyldendal,Klippekort,,Friends on an Outdoor Trip Reading Map,"",Cultura,Cultura RF,6271 x 4180 px (53.09 x 35.39 cm) - 300 dpi - RGB,,KONTEKST Basisbok_ A.S,
1138415356,2020-03-11T02:30:15.5553249,,Photos,klippekort gyldendal,Easy-access,,Fresque en trompe-l'oeil à Los Angeles,"(NO EDITORIAL SALES IN FRANCE. Double Rates Apply. All usages require prior approval. No cropping and no colorizing.) Fresque en trompe-l'oeil dans le quartier de Venice, 1971, à Los Angeles, Etats-Unis. (Photo by Herve GLOAGUEN/Gamma-Rapho via Getty Images)",Gamma-Legends,Gamma-Legends,5079 x 3437 px (43.00 x 29.10 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
931448628,2020-03-10T11:50:01.0039494,,Photos,klippekort gyldendal,Klippekort,,Activists Display Thousands Of Shoes At U.S. Capitol Symbolizing Gun Violence Against Children,"WASHINGTON, DC - MARCH 13:  Seven thousand pairs of shoes, representing the children killed by gun violence since the mass shooting at Sandy Hook Elementary School in 2012, are spread out on the lawn on the east side of the U.S. Capitol March 13, 2018 in Washington, DC. Organized by the online activist group Avaaz, the shoes are intended to urge Congress to pass gun-reform legislation.   (Photo by Chip Somodevilla/Getty Images)",Getty Images News,Getty Images North America,3000 x 2000 px (25.40 x 16.93 cm) - 300 dpi - RGB,,E1 (C.E),
615297262,2020-03-10T11:48:20.4877599,,Photos,klippekort gyldendal,Klippekort,,"Senator John F. Kennedy and Robert F. Kennedy walking in front of the Capitol, 1957.","Senator John F. Kennedy and Robert F. Kennedy walking in front of the Capitol, 1957. (Photo by © CORBIS/Corbis via Getty Images)",Corbis Historical,Corbis Historical,2172 x 3283 px (18.39 x 27.80 cm) - 300 dpi - RGB,,E1 (C.E),
871586554,2020-03-10T10:44:45.553035,,Photos,klippekort gyldendal,Klippekort,,11th Annual Stand Up for Heroes,"NEW YORK, NY - NOVEMBER 07:  Trevor Noah performs on stage during the 11th Annual Stand Up for Heroes at The Theater at Madison Square Garden on November 7, 2017 in New York City.  (Photo by Roy Rochlin/FilmMagic)",FilmMagic,FilmMagic,3265 x 4898 px (27.64 x 41.47 cm) - 300 dpi - RGB,,E1 (C.E),
577551852,2020-03-10T08:39:22.8726017,,Photos,klippekort gyldendal,Klippekort,,MLB: AUG 05 Red Sox at Cardinals,"August 05, 2014: St. Louis Cardinals Left fielder Matt Holliday (7) [2901] argues with home plate umpire Mark Ripperger (90) over a strike call in the seventh inning during the game at Busch Stadium in St. Louis, MO. (Photo by Jonathan Street/Icon SMI/Corbis/Icon Sportswire via Getty Images)",Icon Sportswire,Icon Sportswire,2657 x 1760 px (22.50 x 14.90 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
78647469,2020-03-10T04:56:54.0252907,,Photos,klippekort gyldendal,Klippekort,,Traditional Boxing Day Hunt Takes Place,"BICESTER, UNITED KINGDOM - DECEMBER 26:  Well wishers gather to watch members of the Bicester and Whaddon Chase Hunt prepare during their Boxing Day hunt on December 26, 2007 near Bicester, England. Hundreds of thousands of people are expected to attend Boxing Day hunts across the United Kingdom, two years after the hunting of foxes with dogs became illegal, the dogs can follow the scent but cannot kill the fox.  (Photo by Daniel Berehulak/Getty Images)",Getty Images News,Getty Images Europe,3000 x 2021 px (25.40 x 17.11 cm) - 300 dpi - RGB,,E1 (C.E),
1165023046,2020-03-10T03:49:11.3308539,,Photos,klippekort gyldendal,Klippekort,,"Los Angeles Special Screening of ""The Nightingale""","HOLLYWOOD, CALIFORNIA - JULY 29: Taika Waititi attends the Los Angeles Special Screening of ""The Nightingale"" at NeueHouse Los Angeles on July 29, 2019 in Hollywood, California. (Photo by Michael Kovac/Getty Images for IFC Films)",Getty Images Entertainment,Getty Images North America,3010 x 4532 px (25.48 x 38.37 cm) - 300 dpi - RGB,,E1 (C.E),
108365270,2020-03-09T15:04:03.3233266,,Photos,klippekort gyldendal,Klippekort,,sea of tears,"",E+,E Plus,4630 x 2832 px (39.20 x 23.98 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
979508186,2020-03-09T13:50:05.5729831,,Photos,klippekort gyldendal,Klippekort,,Figures In Birmingham,"Multicultural scene of people out walking past a series of posters for Primark depicting other human figures in a strange juxtaposition in Birmingham, United Kingdom. (photo by Mike Kemp/In Pictures via Getty Images Images)",In Pictures,In Pictures,5126 x 3416 px (43.40 x 28.92 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
663782707,2020-03-09T13:42:03.238432,,Photos,klippekort gyldendal,Klippekort,,High Angle View Of Pets Looking Through Window At Home,"",EyeEm,EyeEm,2592 x 2592 px (21.95 x 21.95 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
924243342,2020-03-09T13:38:41.3898117,,Photos,klippekort gyldendal,Klippekort,,"Downtown Los Angeles  ""COOL BUS""  Unused School Bus","Letters missing on old school bus showing it as ""COOL BUS"" in a humorous take on word play.
Los Angeles City school bus that has seen better days",Moment,Moment RF,4256 x 2832 px (36.03 x 23.98 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
475821511,2020-03-09T13:31:56.863519,,Photos,klippekort gyldendal,Klippekort,,"Love Locks, Pont des Arts, Paris",[UNVERIFIED CONTENT] Pont des Arts is well known place were couples from all around the world symbolically seal their love.,Moment,Moment Editorial,4288 x 2848 px (36.31 x 24.11 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
1147228072,2020-03-09T13:19:56.6363902,,Photos,klippekort gyldendal,Klippekort,,"Portrait of Malala Yousafzai, Pakistani activist and Nobel laureate, 2018","(AUSTRALIA OUT) Malala Yousafzai is a Pakistani activist for female education and the youngest Nobel laureate. She is in Sydney for a speaking engagement, December 13, 2018. (Photo by Louise Kennerley/Fairfax Media via Getty Images via Getty Images)",Fairfax Media,Fairfax Media,4914 x 3007 px (41.61 x 25.46 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
639557774,2020-03-09T11:40:04.0635549,,Photos,klippekort gyldendal,Klippekort,,girl walking by seaside,"",Moment,Moment RF,7020 x 4680 px (59.44 x 39.62 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
618580184,2020-03-09T11:35:45.3876298,,Photos,klippekort gyldendal,Klippekort,,Paris Games Week 2016 : Day One At Porte de Versailles In Paris,"PARIS, FRANCE - OCTOBER 27:  A teenager smiles as he plays a video game during the ""Paris Games Week"" on October 27, 2016 in Paris, France. ""Paris Games Week"" is an international trade fair for video games to be held from October 27 to October 31, 2016.  (Photo by Chesnot/Getty Images)",Getty Images Entertainment,Getty Images Europe,3817 x 2430 px (32.32 x 20.57 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
457112176,2020-03-09T11:21:19.705152,,Photos,klippekort gyldendal,Klippekort,,German Cosplay Championships Finals At Frankfurt Book Fair,"FRANKFURT AM MAIN, GERMANY - OCTOBER 12:   'Cosplayer' play fantasy roles at the Frankfurt Book Fair on October 12, 2014 in Frankfurt am Main, Germany. Cosplay is a contraction of the words ""costume"" and ""play"" together. Cosplayer live their hobby with animated films, comics and mangas and role playing. The German Cosplay Championships placed today at the Frankfurt Book Fair.  (Photo by Thomas Lohnes/Getty Images)",Getty Images News,Getty Images Europe,4252 x 2835 px (36.00 x 24.00 cm) - 300 dpi - RGB,,Appell Vg1 (C.E),
802264056,2020-03-05T01:28:07.5223653,,Photos,klippekort gyldendal,Klippekort,,Round About,Aerial view of cars driving through a roundabout in California.,Moment,Moment RF,4000 x 2250 px (33.87 x 19.05 cm) - 300 dpi - RGB,,Mønster TIP (C.E),
1179840885,2020-03-05T01:28:07.5202533,,Photos,klippekort gyldendal,Klippekort,,"Mailboxes in Henningsvaer, Lofoten","",DigitalVision,Digital Vision,4032 x 3024 px (34.14 x 25.60 cm) - 300 dpi - RGB,,Mønster TIP (C.E),
141336869,2020-03-05T01:28:07.518139,,Photos,klippekort gyldendal,Klippekort,,Salmon farmers on pontoon of Scottish salmon farm over sea loch,"",Cultura,Cultura RF,5245 x 3934 px (44.41 x 33.31 cm) - 300 dpi - RGB,,Mønster TIP (C.E),
651424165,2020-03-05T01:28:07.5161202,,Photos,klippekort gyldendal,Klippekort,,High angle view of saleswoman explaining to customers at car showroom,"",Maskot,Maskot,3750 x 5700 px (31.75 x 48.26 cm) - 300 dpi - RGB,,Mønster TIP (C.E),
1076818030,2020-03-05T01:28:07.5142051,,Photos,klippekort gyldendal,Klippekort,,Canoe in Sognsvann,"",500Px Unreleased Plus,500px Unreleased Plus,6999 x 4671 px (59.26 x 39.55 cm) - 300 dpi - RGB,,Mønster TIP (C.E),
651424151,2020-03-05T01:28:07.5119209,,Photos,klippekort gyldendal,Klippekort,,Saleswoman looking at customer examining car in showroom,"""""",Maskot,Maskot,5700 x 3800 px (48.26 x 32.17 cm) - 300 dpi - RGB,,Mønster TIP (C.E),
1092378808,2020-03-05T01:28:07.5096902,,Photos,klippekort gyldendal,Klippekort,,Midsection Of Woman Putting Coin In Piggy Bank On Table At Home,"",EyeEm,EyeEm,6000 x 4000 px (50.80 x 33.87 cm) - 300 dpi - RGB,,Mønster TIP (C.E),
1149950131,2020-03-05T01:28:07.5059168,,Photos,klippekort gyldendal,Klippekort,,Elbrus,"",500px Prime,500px Prime,9059 x 5519 px (76.70 x 46.73 cm) - 300 dpi - RGB,,Mønster TIP (C.E),
502087500,2020-03-02T09:58:30.7847701,,Photos,klippekort gyldendal,Klippekort,,Camel Caravan Travel in Dessert,"Uyghurs Camel Caravan Travel in Dawakul Dessert, Kashgar, Xinjiang, China",Moment,Moment RF,6960 x 4640 px (58.93 x 39.29 cm) - 300 dpi - RGB,,"Relevans 8, LAa",
579190702,2020-03-02T09:54:54.0498725,,Photos,klippekort gyldendal,Klippekort,,Fisherman,"",Moment,Moment RF,7360 x 4912 px (62.31 x 41.59 cm) - 300 dpi - RGB,,"Relevans 8, LAa",
769721359,2020-03-02T07:50:18.1564535,,Photos,klippekort gyldendal,Klippekort,,Portrait of teenage girl with green dyed hair wearing eyeglasses,"",fStop,fStop,5019 x 3346 px (42.49 x 28.33 cm) - 300 dpi - RGB,,"Relevans 8, LAa",
491514320,2020-03-02T01:08:55.9557513,,Photos,klippekort gyldendal,Klippekort,,Workplace in the night city,A man using a laptop on the rooftop of a skyscraper,E+,E Plus,4288 x 2848 px (36.31 x 24.11 cm) - 300 dpi - RGB,,KONTEKST basisbok (A.S.),
494168898,2020-03-01T09:24:50.180993,,Photos,klippekort gyldendal,Klippekort,,Syrian Refugee Kids Grow in Turkish Camps,"HATAY, TURKEY - OCTOBER 25:  A Syrian refugee girl, fled from her home due to civil war, walks with her toy in Yayladagi YIBO camp in Hatay province of Turkey, on October 25, 2015. (Photo by Fatih Aktas/Anadolu Agency/Getty Images)",Anadolu Agency,Anadolu,4602 x 3199 px (38.96 x 27.08 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1176552225,2020-02-28T04:58:28.6327597,,Photos,klippekort gyldendal,Klippekort,,Aerial View Of Boats In Sea,"Photo taken in Kalymniótika, Greece",EyeEm,EyeEm,5464 x 3640 px (46.26 x 30.82 cm) - 300 dpi - RGB,,Mønster 1T (C.E),
845518340,2020-02-28T04:17:25.443626,,Photos,klippekort gyldendal,Easy-access,,Norway Goes To The Polls,"A voter places her voting slip in a ballot box at a school polling station on the final day of the parliamentary vote in Oslo, Norway, on Monday, Sept. 11, 2017. Norwegians head for the polls in parliamentary elections in which Prime Minister Erna Solberg aims to make history thanks to her record use of the countrys oil riches. Photographer: Kyrre Lien/Bloomberg via Getty Images",Bloomberg,Bloomberg,4000 x 2667 px (33.87 x 22.58 cm) - 300 dpi - RGB,,Mønster 1T (C.E),
900246152,2020-02-28T04:17:25.4418115,,Photos,klippekort gyldendal,Klippekort,,Pie chart,"",Westend61,Westend61,6720 x 4480 px (56.90 x 37.93 cm) - 300 dpi - RGB,,Mønster 1T (C.E),
817926908,2020-02-28T04:17:25.4340815,,Photos,klippekort gyldendal,Klippekort,,Touchscreen technology,Finger touching binary code.,Moment,Moment RF,5760 x 3840 px (48.77 x 32.51 cm) - 300 dpi - RGB,,Mønster 1T (C.E),
152517039,2020-02-28T04:17:25.4317281,,Photos,klippekort gyldendal,Klippekort,,Couple running & biking together on mountain trail,"",DigitalVision,Digital Vision,5760 x 3840 px (48.77 x 32.51 cm) - 300 dpi - RGB,,Mønster 1T (C.E),
915112440,2020-02-28T04:17:25.4291628,,Photos,klippekort gyldendal,Klippekort,,"Aerial view of US Air Force C-17 flying over mountains and glaciers of Victoria Land, Antarctica","C-17 returning from late-winter resupply flight to McMurdo Station, Antarctica.  Photo taken from another resupply aircraft.",Moment,Moment RF,2765 x 1643 px (23.41 x 13.91 cm) - 300 dpi - RGB,,Mønster 1T (C.E),
143369496,2020-02-28T02:56:14.5885522,,Photos,klippekort gyldendal,Klippekort,,White rhino in green field,"White rhino in green field at Pilanesberg National Park, South Africa.",Moment,Moment RF,3872 x 2592 px (32.78 x 21.95 cm) - 300 dpi - RGB,,Salto 2A eb (KAH),
562603835,2020-02-28T02:56:14.5865034,,Photos,klippekort gyldendal,Klippekort,,Girls playing in forest,"",Johner Images Royalty-Free,Johner Images Royalty-Free,7264 x 4843 px (61.50 x 41.00 cm) - 300 dpi - RGB,,Salto 2A eb (KAH),
93078052,2020-02-28T02:56:14.5838254,,Photos,klippekort gyldendal,Klippekort,,Crocodile,Crocodile reflection in water,Moment,Moment RF,3008 x 2000 px (25.47 x 16.93 cm) - 300 dpi - RGB,,Salto 2A eb (KAH),
143560416,2020-02-28T02:56:14.580443,,Photos,klippekort gyldendal,Klippekort,,Group of kids painting on paper,Shot on the floor in creative classroom,DigitalVision,Digital Vision,5544 x 3564 px (46.94 x 30.18 cm) - 300 dpi - RGB,,Salto 2A eb (KAH),
149626054,2020-02-28T02:56:14.5773341,,Photos,klippekort gyldendal,Klippekort,,Polar bear hunting a seal,"Polar bear (Ursus maritimus) hunting a ringed seal (Pusa hispida or phoca hispida), watched by two cubs, Svalbard Archipelago, Barents Sea, Norway.",Photographer's Choice RF,Photographer's Choice RF,5334 x 3543 px (45.16 x 30.00 cm) - 300 dpi - RGB,,Salto 2A eb (KAH),
1154945979,2020-02-28T01:17:20.0491845,,Photos,klippekort gyldendal,KlippekortiStock,,Kids playing underwater in pool,"Happy kids having underwater party in the swimming pool. The boy is grinning at the camera. 
Shot with Nikon D850.",E+,E Plus,8255 x 5504 px (69.89 x 46.60 cm) - 300 dpi - RGB,,Relevans 8 (L.A),
856536570,2020-02-27T08:15:51.1850816,,Photos,klippekort gyldendal,Klippekort,,Reported Shooting At Mandalay Bay In Las Vegas,"LAS VEGAS, NV - OCTOBER 01:  People run from the Route 91 Harvest country music festival after apparent gun fire was hear on October 1, 2017 in Las Vegas, Nevada. A gunman has opened fire on a music festival in Las Vegas, leaving at least 20 people dead and more than 100 injured. Police have confirmed that one suspect has been shot. The investigation is ongoing. (Photo by David Becker/Getty Images)",Getty Images News,Getty Images North America,4000 x 2665 px (33.87 x 22.56 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
983344022,2020-02-27T05:13:51.8292037,,Photos,klippekort gyldendal,Klippekort,,Scream of a Snowy Egret Chick,Adorable little Snowy Egret Chick opens his beak wide and showing off the inside of his mouth while sitting on the nest on a small island in the Great South Bay of Long Island.,Moment,Moment RF,3091 x 3616 px (26.17 x 30.62 cm) - 300 dpi - RGB,,Salto 5A Elevbok (C.E),
91593264,2020-02-25T13:40:34.3609893,,Photos,klippekort gyldendal,Klippekort,,UNAMID in Darfur,"MUKVAR, WEST DARFUR, SUDAN - OCTOBER 16, 2008: A UNAMID helicopter departs the base at Mukvar, the scene of an incident in which IDPs (Internally Displaced Persons) had allegedly attacked the UNHCR, smashing vehicles and injuring staff. (Photo by Susan Schulman/Getty Images)",Getty Images News,Getty Images Europe,4256 x 2832 px (36.03 x 23.98 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
610083491,2020-02-25T13:24:31.6895505,,Photos,klippekort gyldendal,Klippekort,,Close-Up Of Text On Placard Stuck At Fabric,"",EyeEm,EyeEm,6016 x 4000 px (50.94 x 33.87 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
163253612,2020-02-25T09:14:12.234387,,Illustrations,klippekort gyldendal,Klippekort,,Set of Doodles Background,"""Night Owl Dreams"" ",DigitalVision Vectors,Digital Vision Vectors,Vector (EPS) – Scalable to any size,,Pilot Vg1 (C.E),
980075906,2020-02-25T09:14:12.2311386,,Photos,klippekort gyldendal,Klippekort,,Double identity,Digital manipulation of a young woman's image covering her ears,Moment,Moment RF,7360 x 4912 px (62.31 x 41.59 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
683749183,2020-02-25T09:14:12.2270913,,Photos,klippekort gyldendal,Klippekort,,Fashion model applying make-up to sister while assistant working in studio,"",Cultura,Cultura RF,5700 x 3800 px (48.26 x 32.17 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1176012672,2020-02-25T09:14:12.2229616,,Photos,klippekort gyldendal,Klippekort,,Thousands Of Americans Across The Country Participate In Global Climate Strike,"NEW YORK, NY - SEPTEMBER 20: Young activists from the Amazon attend a rally for action on climate change on September 20, 2019 in New York City. In what could be the largest climate protest in history and inspired by the teenage Swedish activist Greta Thunberg, people around the world are taking to the streets to demand action to combat climate change.   (Photo by Kena Betancur/VIEWpress/Getty Images)",Corbis News,Corbis News,3500 x 2333 px (29.63 x 19.75 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
514881170,2020-02-25T09:14:12.2195783,,Photos,klippekort gyldendal,Klippekort,,Black South Africans On Train;Thumbs Up,"(Original Caption) 9/3/1952-Cape Town, South Africa: In flat definace of Prime Minister Malan's white supremacy laws and their rigid segregation rules, these South African natives took over a train compartment marked ""For Europeans Only"" and rode into Cape Town, shouting their slogan ""Africa."" Thirty-four were arrested by Cape Town police. They are giving the ""thumbs up"" here before they were taken from the train.",Bettmann,Bettmann,3200 x 2364 px (27.09 x 20.02 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1186005818,2020-02-25T09:14:12.2164598,,Photos,klippekort gyldendal,Klippekort,,ICC head prosecutor Fatou Bensouda,"THE HAGUE, NETHERLANDS - DECEMBER 02: The International Criminal Court's Assembly of States Parties held in The Hague, Netherlands on December 02, 2019.   (Photo by Abdullah Asiran/Anadolu Agency via Getty Images)",Anadolu Agency,Anadolu,5857 x 3905 px (49.59 x 33.06 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1188792661,2020-02-25T09:14:12.2102169,,Photos,klippekort gyldendal,Klippekort,,Delivery drones with the package against city background. Fast and convenient transportation concept.,Delivery drones with the package against city background. Fast and convenient transportation concept.,Moment,Moment RF,7360 x 4912 px (62.31 x 41.59 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1051813356,2020-02-25T09:14:12.2070395,,Photos,klippekort gyldendal,Klippekort,,Senior woman in the hospital wearing a Virtual Reality headset,Asian senior woman sitting on the bed in the hospital and wearing VR goggles.,DigitalVision,Digital Vision,5676 x 3784 px (48.06 x 32.04 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1181043743,2020-02-25T09:14:12.2026655,,Photos,klippekort gyldendal,Klippekort,,People with placards and posters on global strike for climate change.,People with placards and posters on a global strike for climate change.,iStock,iStockphoto,5568 x 3712 px (47.14 x 31.43 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1146449416,2020-02-25T09:14:12.1994719,,Photos,klippekort gyldendal,Klippekort,,Young protesters,Young protesters give's interview for TV news,E+,E Plus,7827 x 5220 px (66.27 x 44.20 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1125974266,2020-02-25T09:14:12.1961696,,Photos,klippekort gyldendal,Klippekort,,Vietnam To Host Kim-Trump Summit,"HANOI, VIETNAM - FEBRUARY 20:  Le Van Nguyen, 27 - banker, takes selfies with U.S. President Donald Trump and North Korean leader Kim Jong-un posters after getting his free haircut in Kim inspired style at  Tuan Duong Beauty Academy on February 20, 2019 in Hanoi, Vietnam. In honor of an upcoming summit between U.S. President Donald Trump and North Korean leader Kim Jong Un on Februay 28, Tuan Duong Beauty Academy is offering free haircuts to anyone wanting to copy their distinctive locks. U.S. President Donald Trump said on Saturday his second summit with North Korean leader Kim Jong-un will be held in the Vietnamese capital Hanoi on 27-28 February. The meeting in Hanoi will be the second between Trump and Kim after last June in Singapore which generated significant coverage.  (Photo by Linh Pham/Getty Images)",Getty Images News,Getty Images AsiaPac,6240 x 4160 px (52.83 x 35.22 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
856486874,2020-02-25T09:14:12.1922637,,Photos,klippekort gyldendal,Klippekort,,Reported Shooting At Mandalay Bay In Las Vegas,"LAS VEGAS, NV - OCTOBER 01: (EDITORS NOTE: Image contains graphic content.) A person lies on the ground covered with blood at the Route 91 Harvest country music festival after apparent gun fire was heard on October 1, 2017 in Las Vegas, Nevada. There are reports of an active shooter around the Mandalay Bay Resort and Casino.  (Photo by David Becker/Getty Images)",Getty Images News,Getty Images North America,3000 x 1892 px (25.40 x 16.02 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
163253592,2020-02-25T09:14:12.1847235,,Illustrations,klippekort gyldendal,Klippekort,,Set of doodles interlacing to create a background,"A collection of characters, animals, and objects mashed together to make one giant doodle. The cool thing about this vector file is that all the objects are grouped individually and can be easily isolated and used all on their own with Adobe illustrator or other vector editing programs. A vector.eps file format and a high resolution .jpeg are included. Zoom in for all the details.  ",DigitalVision Vectors,Digital Vision Vectors,Vector (EPS) – Scalable to any size,,Pilot Vg1 (C.E),
1175568908,2020-02-06T07:42:31.4233769,,Illustrations,klippekort gyldendal,Klippekort,,"Dating app. Swipe left or right. Find a partner. Online digital service. A portrait of young character. Millennial lifestyle. Flat editable vector illustration, clip art","Dating app. Swipe left or right. Find a partner. Online digital service. A portrait of young character. Millennial lifestyle. Flat editable vector illustration, clip art",iStock,iStockphoto,Vector (EPS) – Scalable to any size,,E1 - internasj engelsk-AS,
1139858627,2020-02-06T07:42:31.421078,,Photos,klippekort gyldendal,Klippekort,,Facial Recognition Technology,"Facial Recognition System, Concept Images. Portrait of young man.",iStock,iStockphoto,3329 x 2333 px (28.19 x 19.75 cm) - 300 dpi - RGB,,E1 - internasj engelsk-AS,
521714033,2020-02-06T07:42:31.4186935,,Illustrations,klippekort gyldendal,Klippekort,,brainwash,brainwash concept with mobile phone,iStock,iStockphoto,Vector (EPS) – Scalable to any size,,E1 - internasj engelsk-AS,
648261694,2020-02-06T07:42:31.4160751,,Photos,klippekort gyldendal,Klippekort,,baby waking up,cute baby lying in bed and waking up,iStock,iStockphoto,5616 x 3744 px (47.55 x 31.70 cm) - 300 dpi - RGB,,E1 - internasj engelsk-AS,
1074842634,2020-02-06T07:42:31.4104801,,Photos,klippekort gyldendal,Klippekort,,"The time is now, the time is ours","Cropped shot of an unrecognizable woman holding up a poster that reads ""Women's rights are human rights"" while protesting with other unrecognizable women in the city",iStock,iStockphoto,7360 x 4912 px (62.31 x 41.59 cm) - 300 dpi - RGB,,E1 - internasj engelsk-AS,
618335208,2020-01-27T23:13:37.2097504,,Photos,klippekort gyldendal,Klippekort,,These exams have nothing on me!,Shot of a young woman studying outdoors,E+,E Plus,7155 x 4912 px (60.58 x 41.59 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
183858007,2020-01-27T23:13:37.2074254,,Photos,klippekort gyldendal,Klippekort,,Bad role model mother with daughter,"""Mother or childminder sitting on couch with a little girl, both of them smoking and drinking a glass of wine while watching an offscreen TVMore like this""",E+,E Plus,2722 x 1808 px (23.05 x 15.31 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
543731509,2020-01-27T23:13:37.2051035,,Photos,klippekort gyldendal,Klippekort,,Lesbian couple with baby boy,Young family with baby boy,DigitalVision,Digital Vision,5197 x 3465 px (44.00 x 29.34 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1082091868,2020-01-27T23:13:37.2018247,,Photos,klippekort gyldendal,Klippekort,,Academic Researcher and Mentor,"Friend, student, woman, young, Strong, badass",Moment,Moment RF,5184 x 3456 px (43.89 x 29.26 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1050671188,2020-01-27T23:13:37.1993783,,Photos,klippekort gyldendal,Klippekort,,Teenage Couple Kissing,Teenage Couple Kissing,E+,E Plus,6184 x 4134 px (52.36 x 35.00 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
163296573,2020-01-27T23:13:37.1969351,,Photos,klippekort gyldendal,Klippekort,,Woman using phone during movie at cinema,"",DigitalVision,Digital Vision,5322 x 3542 px (45.06 x 29.99 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
1017134220,2020-01-27T23:13:37.1944637,,Photos,klippekort gyldendal,Klippekort,,Turkish Lira Settles Despite Turkish Tariffs On US Goods,"ISTANBUL, TURKEY - AUGUST 15: People cross the street underneath a billboard advertising the Apple iPhone X on August 15, 2018 in Istanbul, Turkey. The Turkish Lira recovered to trade at 6.1 USD despite President Erdogan announcing Turkey will boycott U.S. electronic goods, including Apple products, and raised tariffs on imported products from the United States including luxury goods, passenger cars, tobacco and spirits. The Trump administration has demanded that American pastor Andrew Brunson be released immediately and hinted at further economic measures against Turkey if he is kept under house arrest.  (Photo by Chris McGrath/Getty Images)",Getty Images News,Getty Images Europe,6373 x 4249 px (53.96 x 35.97 cm) - 300 dpi - RGB,,Pilot Vg1 (C.E),
